user_id,date,steps,calories_burned,distance_km,active_minutes,sleep_hours,heart_rate_avg,workout_type,weather_conditions,location,mood
31,02-01-2023,23333,3267.74,2.29,1309,7.6,90,Gym Workout,Rain,Park,Happy
211,02-01-2023,6339,3752.22,19.18,1241,0.7,126,Gym Workout,Clear,Office,Stressed
879,02-01-2023,1914,2914.97,10.34,26,8.1,127,Gym Workout,Clear,Office,Neutral
274,02-01-2023,16908,3191.88,0.6,906,5.2,130,Gym Workout,Snow,Park,Tired
401,02-01-2023,8067,2026.94,9.07,835,10.4,68,Cycling,Rain,Other,Stressed
702,02-01-2023,19358,1704.45,0.8,603,1.1,114,Gym Workout,Fog,Office,Neutral
298,02-01-2023,15720,3470.7,13.47,1340,9.3,137,Walking,Rain,Office,Tired
206,02-01-2023,23156,2255.16,6.44,12,1.6,72,Gym Workout,Snow,Park,Tired
169,02-01-2023,25886,1750.31,14.54,988,1.5,153,None,Rain,Gym,Happy
24,02-01-2023,3476,3406.69,13.25,1192,9.9,159,Swimming,Rain,Office,Tired
54,02-01-2023,19696,2825.13,2.4,86,10.1,91,Walking,Snow,Home,Tired
847,02-01-2023,17079,2187.59,18.52,850,4.9,135,Cycling,Rain,Office,Happy
407,02-01-2023,9264,3835.76,12.2,55,3.9,162,Yoga,Rain,Home,Neutral
39,02-01-2023,26094,1898.5,7.08,784,9,144,Running,Snow,Other,Happy
211,02-01-2023,6372,2188.85,19.48,1138,5.9,113,None,Clear,Other,Stressed
843,02-01-2023,23186,2398.49,7.67,302,2.7,128,Swimming,Fog,Office,Neutral
479,02-01-2023,336,3229.8,19.06,537,9.8,172,Gym Workout,Snow,Other,Tired
306,02-01-2023,10073,2037.06,1.62,304,4.3,159,Cycling,Rain,Home,Tired
906,02-01-2023,4778,1770.89,17.9,1365,11.7,166,Running,Fog,Gym,Neutral
838,02-01-2023,29202,2971.49,13.06,1188,11.9,86,Gym Workout,Clear,Office,Neutral
739,02-01-2023,26523,1910.52,5.67,1004,0,162,None,Fog,Park,Happy
715,02-01-2023,20015,2573.35,16.55,283,0,127,Swimming,Clear,Other,Stressed
930,02-01-2023,15034,2148.56,1.39,253,7.3,172,Walking,Fog,Other,Happy
329,02-01-2023,24471,3607.87,13.34,647,11.1,95,Yoga,Snow,Home,Stressed
487,02-01-2023,13109,1846.9,0.71,767,10.3,172,Gym Workout,Rain,Home,Happy
20,02-01-2023,5938,2355.7,4.61,1248,1.6,85,Yoga,Fog,Gym,Neutral
677,02-01-2023,9003,1685.11,7.34,948,4.6,144,Yoga,Rain,Gym,Happy
536,02-01-2023,5765,3530.03,3.39,1158,6.6,167,Swimming,Clear,Other,Tired
202,02-01-2023,22171,2218.94,13.65,513,8.5,165,Running,Clear,Other,Happy
964,02-01-2023,2423,2284.99,0.55,1430,5.6,108,Running,Clear,Home,Tired
71,02-01-2023,20386,2285.48,19.01,632,10.7,91,None,Clear,Park,Neutral
468,02-01-2023,9484,2594.87,3.56,204,9.6,155,Yoga,Snow,Gym,Happy
881,02-01-2023,8853,3373.64,0.95,709,2.2,137,None,Snow,Office,Happy
908,02-01-2023,29158,3172.19,10.2,959,10.9,139,Swimming,Snow,Gym,Neutral
76,02-01-2023,28548,2425.52,3.39,1429,11.4,76,Walking,Clear,Gym,Stressed
492,02-01-2023,12759,2695.63,0.32,157,10.9,114,Running,Snow,Gym,Tired
94,02-01-2023,17255,2741.17,2.83,712,8.2,152,Gym Workout,Snow,Park,Neutral
445,02-01-2023,11611,1569.58,10.49,272,4,134,Cycling,Clear,Home,Tired
715,02-01-2023,7218,3185.84,4.37,948,10.3,176,Swimming,Rain,Home,Tired
400,02-01-2023,21349,2425.76,9.61,1015,9.8,74,Yoga,Clear,Office,Happy
985,02-01-2023,27705,2505.3,19.49,1332,6.7,164,Running,Snow,Other,Stressed
724,02-01-2023,2831,3717.85,8.06,574,1.4,153,None,Snow,Other,Neutral
179,02-01-2023,20816,1793.56,6.82,1411,8.6,87,Swimming,Fog,Gym,Tired
343,02-01-2023,11406,2689.81,5.76,1237,1.6,123,Gym Workout,Snow,Home,Stressed
433,02-01-2023,29670,3649.17,3.3,362,9.3,177,Swimming,Fog,Office,Neutral
353,02-01-2023,6945,2692.54,15.24,1123,8.3,161,None,Snow,Home,Happy
932,02-01-2023,14179,3890.61,11.82,201,4.2,154,Walking,Snow,Park,Stressed
287,02-01-2023,24230,2688.66,16.85,981,0.5,69,Running,Rain,Park,Tired
418,02-01-2023,18318,3675.81,4.36,41,5.2,113,Running,Snow,Other,Neutral
740,02-01-2023,19929,3980.39,6.34,637,8.5,121,Walking,Clear,Office,Happy
202,02-01-2023,23619,3394.88,5.7,1292,8.7,174,Swimming,Clear,Park,Stressed
322,02-01-2023,21013,1603.26,9.34,498,3.9,144,Yoga,Snow,Other,Stressed
973,02-01-2023,19142,2454.59,2.26,174,4.8,94,Walking,Clear,Home,Happy
945,02-01-2023,3427,2050.63,17.51,1009,3.9,124,Running,Rain,Office,Neutral
371,02-01-2023,23598,3203.47,11.6,1359,6.8,105,Walking,Snow,Gym,Happy
112,02-01-2023,7158,1923.68,7.56,589,2.9,106,Swimming,Fog,Office,Happy
577,02-01-2023,15750,2134.55,10.25,279,2.9,125,Swimming,Clear,Other,Stressed
655,02-01-2023,5970,2803.3,8.92,108,1.9,105,None,Rain,Other,Tired
116,02-01-2023,20014,2446.54,18.29,1430,7.4,62,None,Rain,Park,Neutral
782,02-01-2023,17112,3423.94,18.12,678,3.2,162,Cycling,Fog,Home,Happy
368,02-01-2023,20914,2340.8,17.57,979,0.4,179,None,Clear,Gym,Stressed
263,02-01-2023,18370,3065.41,2.75,1177,5.2,74,Walking,Rain,Gym,Happy
313,02-01-2023,29817,3708.92,16.74,129,9.1,89,Running,Rain,Other,Neutral
514,02-01-2023,18432,3186.21,8.5,688,5.6,157,Walking,Snow,Home,Happy
70,02-01-2023,13994,2965.63,0.18,433,8.8,178,Gym Workout,Rain,Office,Tired
44,02-01-2023,8942,3014.79,19.06,769,10,76,None,Rain,Park,Tired
749,02-01-2023,18159,3595.41,11,154,4.5,161,Walking,Fog,Office,Tired
4,02-01-2023,28315,2296.35,14.1,514,9.1,82,Cycling,Fog,Gym,Stressed
355,02-01-2023,22765,2084.56,11.14,111,3.5,143,Gym Workout,Fog,Office,Tired
468,02-01-2023,27011,3247.17,1.77,739,5.8,142,Running,Fog,Home,Neutral
772,02-01-2023,21185,1706.57,3.07,1237,0.8,66,Running,Fog,Other,Neutral
92,02-01-2023,7518,2629.28,15.33,278,5.7,104,Walking,Clear,Home,Happy
201,02-01-2023,9190,3823.71,10.62,1163,6,95,Walking,Snow,Gym,Neutral
673,02-01-2023,26033,2900.88,0,540,11.6,117,Running,Rain,Other,Stressed
936,02-01-2023,5347,1805.3,3.4,909,6.9,140,Running,Fog,Home,Tired
557,02-01-2023,25331,3780.65,4.43,1365,10.8,154,Running,Fog,Home,Happy
781,02-01-2023,972,3520.54,10.81,506,3.2,162,Cycling,Fog,Home,Stressed
348,02-01-2023,557,1677.97,15.48,525,6.8,155,Walking,Rain,Office,Stressed
717,02-01-2023,27940,3641.49,3.34,1109,7.3,60,None,Fog,Other,Happy
616,02-01-2023,24330,3395.25,5.88,1338,4.1,167,Walking,Rain,Gym,Happy
843,02-01-2023,7295,3095.21,10.79,59,6.3,162,Swimming,Snow,Park,Stressed
458,02-01-2023,16935,2956.92,1.85,157,10.9,153,None,Snow,Gym,Tired
34,02-01-2023,19982,2868.98,5.97,1016,8.7,141,None,Fog,Gym,Stressed
777,02-01-2023,27988,2812.34,16.58,137,8.8,116,Yoga,Rain,Park,Stressed
778,02-01-2023,9838,3508.48,8.58,669,1.5,64,Yoga,Rain,Home,Stressed
258,02-01-2023,12584,1881.82,5.46,393,0.9,77,Yoga,Snow,Office,Happy
131,02-01-2023,22606,2321.17,15.7,218,4.6,157,Walking,Rain,Gym,Happy
794,02-01-2023,6943,3680.08,8.33,575,5.8,88,Swimming,Clear,Home,Happy
519,02-01-2023,19184,1772.77,17.01,1361,10.2,84,Yoga,Fog,Park,Tired
160,02-01-2023,19148,1779.59,18.07,895,4.1,153,Yoga,Snow,Park,Happy
194,02-01-2023,4255,1986.07,18.85,1418,2.3,97,Running,Rain,Home,Stressed
381,02-01-2023,22747,2260.87,7.34,836,3.5,126,None,Snow,Gym,Happy
362,02-01-2023,27376,3906.04,17.74,249,11,137,Swimming,Snow,Other,Tired
742,02-01-2023,15391,3906.39,11.53,416,5.5,61,None,Clear,Park,Stressed
263,02-01-2023,14165,3405.88,18.48,447,5.6,100,Walking,Rain,Home,Happy
524,02-01-2023,1147,3253.3,3.25,1007,10.9,177,None,Clear,Other,Stressed
120,02-01-2023,20584,2996.3,16.28,309,1.7,105,Cycling,Fog,Home,Happy
221,02-01-2023,11490,3203.66,18.99,523,6.3,118,Running,Rain,Gym,Neutral
298,02-01-2023,10559,2741.02,5.28,1196,10.1,115,Yoga,Snow,Other,Happy
381,02-01-2023,22999,2954.55,5.38,1336,7.7,95,None,Clear,Park,Tired
651,02-01-2023,3794,3822.64,14.47,484,1.9,132,Walking,Fog,Park,Tired
590,02-01-2023,4523,2416.88,13.95,7,2,124,Yoga,Snow,Other,Tired
486,02-01-2023,25294,2732.91,19.25,405,8.4,68,Running,Snow,Park,Neutral
158,02-01-2023,13933,2714.76,7.06,1336,0.8,85,Swimming,Clear,Office,Stressed
461,02-01-2023,7196,1951.32,5.23,168,7.6,71,Swimming,Clear,Other,Happy
197,02-01-2023,24004,1853.61,10.96,288,4,168,Running,Rain,Office,Neutral
276,02-01-2023,11423,2792.83,8.19,674,2.7,70,Walking,Snow,Office,Stressed
497,02-01-2023,1563,3382.42,10.91,699,0.7,179,Yoga,Clear,Other,Happy
793,02-01-2023,2823,1806.17,15.27,530,3.6,179,Running,Fog,Office,Tired
819,02-01-2023,25240,2605.47,18.29,9,4.3,162,Cycling,Snow,Park,Neutral
483,02-01-2023,5296,2934.75,0.64,981,3.6,61,Cycling,Fog,Gym,Happy
653,02-01-2023,9438,1697.73,3.01,344,5.7,70,None,Rain,Office,Stressed
842,02-01-2023,2551,2785.23,12.46,940,11.8,169,Swimming,Snow,Other,Happy
867,02-01-2023,8317,2204.29,17.93,1336,6.9,135,Running,Fog,Office,Neutral
568,02-01-2023,20649,2862.29,18.94,153,5.6,115,Running,Snow,Home,Stressed
175,02-01-2023,22516,3782.2,8.76,56,6.9,136,Running,Rain,Office,Happy
705,02-01-2023,17402,3428.07,5.27,496,0.5,115,None,Fog,Park,Happy
876,02-01-2023,25027,2055.32,14.29,1200,4.4,129,Walking,Fog,Office,Stressed
141,02-01-2023,27002,3354.17,10.47,476,8.7,179,Gym Workout,Fog,Office,Stressed
975,02-01-2023,29328,2944.55,14.67,565,8.7,69,Gym Workout,Snow,Office,Stressed
159,02-01-2023,12758,3666.85,12.29,1290,4.6,73,Swimming,Snow,Home,Neutral
107,02-01-2023,23424,2445.26,0.05,99,9.9,99,Running,Clear,Home,Happy
517,02-01-2023,24754,3219.05,5.71,431,2.9,170,None,Snow,Other,Stressed
618,02-01-2023,3286,1891.52,17.99,1221,2.5,134,None,Clear,Other,Stressed
817,02-01-2023,14342,2575.21,18.94,772,11.3,118,None,Clear,Other,Neutral
806,02-01-2023,18858,2864.71,15.86,479,0.8,74,Cycling,Snow,Gym,Stressed
409,02-01-2023,22819,3799.79,1.31,952,3.9,74,Gym Workout,Fog,Office,Stressed
890,02-01-2023,8246,2882.24,10.66,846,5.8,171,Walking,Rain,Park,Happy
621,02-01-2023,10526,2725.8,16.56,228,7.3,145,None,Clear,Home,Neutral
53,02-01-2023,1018,1621.33,1.98,724,3.1,84,None,Fog,Office,Stressed
937,02-01-2023,29295,2578.17,14.08,532,8.1,146,None,Clear,Office,Neutral
250,02-01-2023,4596,3230.01,11.62,1230,0.5,126,Running,Snow,Home,Neutral
806,02-01-2023,11659,3431.84,9.95,609,3.7,84,None,Snow,Park,Tired
17,02-01-2023,27883,3212.65,1.72,1010,3.4,168,Swimming,Clear,Gym,Neutral
289,02-01-2023,4394,1922.66,5.12,1275,2.2,113,Walking,Snow,Other,Neutral
744,02-01-2023,3316,1805.93,2.67,957,7.7,166,Yoga,Snow,Other,Stressed
193,02-01-2023,15427,3685.97,6.44,449,10.3,92,Running,Fog,Other,Happy
988,02-01-2023,2125,3632.76,12.91,59,4.6,126,Cycling,Fog,Home,Neutral
970,02-01-2023,29318,2383.33,15.2,222,5.3,145,Swimming,Snow,Park,Stressed
17,02-01-2023,17265,2611.66,19.25,1358,7.4,90,Cycling,Clear,Gym,Stressed
838,02-01-2023,16335,1844.89,11.46,919,7.1,71,Gym Workout,Fog,Home,Tired
846,02-01-2023,13462,3955.49,12.14,480,8.1,112,None,Rain,Park,Stressed
597,02-01-2023,21301,1505.09,13.82,647,11.3,173,Swimming,Rain,Park,Tired
402,02-01-2023,24,3492.59,0.27,507,3.2,76,Yoga,Clear,Gym,Neutral
203,02-01-2023,10522,3968.89,18.97,254,7.9,74,Gym Workout,Snow,Other,Tired
802,02-01-2023,29442,3842.85,8.2,1080,1.2,162,Yoga,Rain,Other,Tired
945,02-01-2023,27225,3027.92,18.41,603,3.3,63,Yoga,Clear,Park,Stressed
316,02-01-2023,12967,2196.94,15.09,833,8.2,60,Cycling,Rain,Office,Tired
701,02-01-2023,10710,2956.7,10.51,899,10.6,119,Cycling,Clear,Other,Tired
920,02-01-2023,21858,3680.77,0.04,168,2.5,90,Walking,Snow,Home,Neutral
864,02-01-2023,28933,3591.28,4.46,498,11.1,163,Yoga,Snow,Other,Happy
120,02-01-2023,6855,1975.86,12.32,426,3.9,163,Swimming,Snow,Gym,Stressed
238,02-01-2023,5536,2235.08,7.3,42,5.8,101,None,Clear,Home,Neutral
803,02-01-2023,15701,2835.56,1.56,1293,0.1,66,Cycling,Fog,Gym,Happy
725,02-01-2023,11263,2428.78,1.88,372,5.1,111,Yoga,Snow,Office,Tired
640,02-01-2023,29924,1519.88,11.27,198,1.9,71,None,Snow,Home,Neutral
466,02-01-2023,1922,3059.51,19.85,1025,4,69,Yoga,Clear,Gym,Neutral
986,02-01-2023,28115,2514.56,14.51,982,0.8,137,Yoga,Snow,Home,Neutral
247,02-01-2023,17671,2541.3,14.18,1202,5.5,120,Walking,Fog,Gym,Tired
377,02-01-2023,3565,1761.06,16.24,468,6.2,174,Cycling,Fog,Park,Happy
741,02-01-2023,10972,3396.05,15.34,1323,1.3,171,Walking,Fog,Park,Neutral
40,02-01-2023,4369,2754,9.64,364,7.9,174,Yoga,Clear,Office,Neutral
529,02-01-2023,7232,2626.14,18.52,510,5.2,172,Swimming,Rain,Gym,Neutral
353,02-01-2023,8021,2217.47,16.37,561,10.2,91,Cycling,Snow,Park,Tired
941,02-01-2023,22361,2647.32,3.4,1313,5.8,95,None,Rain,Other,Tired
538,02-01-2023,15701,1663.33,13.09,1183,9.6,132,None,Clear,Park,Neutral
608,02-01-2023,20052,3723.06,10.61,677,2.4,88,Gym Workout,Clear,Gym,Happy
848,02-01-2023,21535,1738.68,9.99,1243,3.3,89,Yoga,Fog,Office,Tired
621,02-01-2023,24642,3690.52,8.85,148,9.9,102,Swimming,Clear,Home,Tired
689,02-01-2023,25628,2513.56,19.91,605,3.4,62,Swimming,Snow,Park,Tired
561,02-01-2023,16577,1597.84,1.34,211,8.8,95,Running,Rain,Park,Neutral
487,02-01-2023,21000,2433.7,9.99,1142,3,133,Yoga,Rain,Park,Neutral
27,02-01-2023,15152,3438.12,1.5,188,5.5,159,Cycling,Clear,Office,Stressed
535,02-01-2023,12197,2712.27,18,659,9.9,63,Swimming,Snow,Other,Stressed
409,02-01-2023,23345,3116.55,13.56,332,11.4,146,Walking,Snow,Gym,Tired
929,02-01-2023,7041,3301.73,1.93,1137,11.8,87,Cycling,Fog,Home,Tired
197,02-01-2023,12126,1991.71,4.48,102,9.2,139,Yoga,Snow,Park,Stressed
771,02-01-2023,16018,3441.93,4.8,583,0.1,108,Gym Workout,Fog,Gym,Tired
703,02-01-2023,16168,2351.06,16.89,1337,10.7,122,Cycling,Fog,Office,Happy
521,02-01-2023,4603,1996.65,19.05,268,3.4,76,None,Rain,Park,Neutral
702,02-01-2023,6872,3340.27,12.71,71,7.8,163,Cycling,Rain,Home,Stressed
303,02-01-2023,3428,1783.77,10.72,982,2.9,127,Running,Fog,Gym,Stressed
457,02-01-2023,6000,2177.52,2.51,371,10.8,113,Walking,Fog,Park,Tired
245,02-01-2023,23248,2107.17,2.66,44,0.1,116,Cycling,Clear,Gym,Happy
714,02-01-2023,5481,3532.73,15.02,1045,4.5,118,Swimming,Snow,Office,Happy
487,02-01-2023,23576,2711.02,9.92,689,0.3,63,Swimming,Rain,Gym,Tired
138,02-01-2023,13089,3585.94,2.12,1378,4,134,Swimming,Rain,Home,Tired
644,02-01-2023,28365,3824.94,5.06,1414,10.6,112,Swimming,Clear,Home,Neutral
483,02-01-2023,7184,2190.3,14.4,583,2.1,60,Yoga,Fog,Gym,Stressed
208,02-01-2023,6838,2791.99,15.77,855,9.5,124,Yoga,Clear,Home,Stressed
103,02-01-2023,20737,3322.84,10.98,743,2.3,140,Running,Fog,Other,Tired
378,02-01-2023,16297,1644.2,19.66,986,1.9,119,Swimming,Clear,Home,Neutral
343,02-01-2023,16479,3270.25,14.38,1140,9.8,162,Running,Snow,Gym,Tired
833,02-01-2023,2701,1569.96,9.48,1237,10.9,132,Swimming,Rain,Home,Tired
588,02-01-2023,14648,3962.17,2.3,680,1.5,86,None,Rain,Office,Tired
598,02-01-2023,29810,1559.07,18.6,862,7.4,169,Cycling,Snow,Other,Neutral
68,02-01-2023,18286,2743.83,1.75,1385,0.2,75,None,Rain,Other,Happy
114,02-01-2023,13629,2623.79,3.72,971,9.8,110,Yoga,Clear,Gym,Tired
507,02-01-2023,22628,2799.92,18.76,1122,2.8,102,Walking,Snow,Office,Tired
566,02-01-2023,587,2040.51,18.03,1182,9.7,89,Walking,Clear,Gym,Stressed
695,02-01-2023,5589,2532.37,19.14,79,1.3,121,Gym Workout,Fog,Home,Happy
859,02-01-2023,23439,2251.65,7.25,831,0.4,119,None,Clear,Other,Stressed
186,02-01-2023,29936,2358.41,14.03,1112,6.7,70,Gym Workout,Rain,Other,Tired
98,02-01-2023,6453,1846.97,15.48,460,9.7,105,Cycling,Rain,Other,Neutral
493,02-01-2023,3526,2642.36,17.26,1322,2.2,91,Yoga,Clear,Gym,Tired
104,02-01-2023,6252,2734.25,15.2,1230,6.7,166,None,Fog,Other,Tired
881,02-01-2023,5563,2750,4.29,793,9,148,Running,Clear,Office,Stressed
358,02-01-2023,25056,3185.76,2.96,914,0.4,103,None,Rain,Park,Stressed
61,02-01-2023,8501,2172.55,3.97,601,11.2,172,Cycling,Clear,Home,Stressed
290,02-01-2023,12717,1712.16,16.53,894,7,116,Swimming,Rain,Office,Tired
739,02-01-2023,6501,2236.55,12.5,1042,0.2,141,Walking,Clear,Gym,Neutral
781,02-01-2023,24028,3921.57,0.14,999,1.5,156,Gym Workout,Rain,Office,Tired
399,02-01-2023,10680,1570.52,8.59,730,9,166,Walking,Clear,Gym,Stressed
461,02-01-2023,4346,1857.01,9.82,1332,1.4,127,Yoga,Rain,Gym,Neutral
615,02-01-2023,24421,2035.85,7.06,1167,3.3,70,Swimming,Fog,Home,Tired
171,02-01-2023,25911,3403.67,17.39,1397,1,114,Swimming,Rain,Office,Stressed
265,02-01-2023,13618,3752.25,0.12,143,10,146,Yoga,Fog,Other,Neutral
101,02-01-2023,3907,1626.32,3.06,134,2.6,118,Gym Workout,Snow,Home,Tired
852,02-01-2023,19271,3311.24,8.38,4,8.3,160,Gym Workout,Rain,Home,Neutral
619,02-01-2023,28641,2218.65,17.35,145,8.6,125,Running,Snow,Park,Tired
878,02-01-2023,11057,1870.64,18.99,1243,10.3,63,Walking,Rain,Other,Stressed
87,02-01-2023,10528,1866.87,18.5,1146,8.2,143,Cycling,Clear,Home,Tired
68,02-01-2023,17399,2759.99,8.59,423,11.3,174,Gym Workout,Clear,Office,Stressed
967,02-01-2023,15922,3862.38,2.1,924,2,145,Gym Workout,Rain,Home,Stressed
18,02-01-2023,22576,1810.69,6.59,829,9.4,66,Yoga,Fog,Other,Neutral
773,02-01-2023,11151,2359.4,7.35,691,10.7,82,Swimming,Rain,Other,Neutral
208,02-01-2023,15405,3010.35,17.69,682,6.8,66,Cycling,Clear,Park,Neutral
603,02-01-2023,12253,2591.24,5.43,1025,3,109,None,Rain,Park,Neutral
767,02-01-2023,16747,2626.18,13.61,911,11.5,179,Running,Clear,Gym,Stressed
943,02-01-2023,29175,2396.6,9.36,1149,9.1,71,None,Clear,Home,Stressed
128,02-01-2023,4606,1697.43,16.94,787,8.4,73,None,Snow,Office,Tired
104,02-01-2023,20437,2442.02,5.42,748,9.8,137,Walking,Clear,Office,Stressed
932,02-01-2023,22107,3901.4,15.39,681,4.2,129,Running,Rain,Other,Happy
282,02-01-2023,24752,2077.89,8.07,137,10.9,154,None,Clear,Home,Stressed
642,02-01-2023,3957,3437.86,10.38,745,10.9,124,Walking,Rain,Office,Tired
575,02-01-2023,4866,1885.91,14.05,10,8.6,127,Cycling,Fog,Gym,Happy
316,02-01-2023,16623,3685.77,18.88,1154,0.9,168,None,Rain,Gym,Neutral
844,02-01-2023,5839,2686.63,5.91,606,9.6,123,None,Fog,Other,Neutral
28,02-01-2023,25499,2586.51,6.01,32,6.1,74,None,Snow,Gym,Tired
567,02-01-2023,5159,2278.78,11.4,1260,11.8,167,Walking,Rain,Other,Happy
538,02-01-2023,16729,2135.45,13.85,371,11.2,161,Gym Workout,Fog,Park,Neutral
706,02-01-2023,5839,1816.31,12.73,1067,5.2,117,None,Clear,Home,Tired
246,02-01-2023,13137,3189.99,16.33,1378,7.8,176,Yoga,Clear,Other,Neutral
896,02-01-2023,22213,3883.28,16.97,417,9.8,164,Swimming,Snow,Gym,Happy
461,02-01-2023,3684,3981.33,8.02,588,8.2,120,Yoga,Snow,Other,Stressed
673,02-01-2023,18321,3362.94,0.78,770,1.6,133,Yoga,Snow,Gym,Stressed
369,02-01-2023,6187,3998.82,9.56,1365,11.9,133,None,Rain,Gym,Happy
773,02-01-2023,16686,3533.46,5.19,1258,10.8,127,Yoga,Fog,Office,Stressed
682,02-01-2023,16933,3954.81,8.58,260,3.2,105,Running,Clear,Gym,Happy
280,02-01-2023,25185,3909.07,16.19,711,9.7,138,None,Snow,Park,Tired
76,02-01-2023,28182,3385.3,8.12,407,7.7,82,Yoga,Clear,Gym,Neutral
701,02-01-2023,20784,3119.18,14.57,338,9.9,165,Gym Workout,Snow,Gym,Tired
726,02-01-2023,14509,2775.28,3.96,131,2.3,148,Running,Clear,Office,Stressed
754,02-01-2023,16851,3198.62,11.04,1165,8.3,172,Yoga,Rain,Office,Stressed
848,02-01-2023,28704,3063.99,7.74,1373,9.2,123,Yoga,Rain,Office,Tired
219,02-01-2023,2691,3307.92,8.55,327,5.3,152,Yoga,Snow,Home,Tired
624,02-01-2023,7909,1695.14,5.49,344,8.4,171,Gym Workout,Snow,Gym,Happy
945,02-01-2023,26895,2463.55,1.11,340,1.2,162,None,Snow,Home,Tired
196,02-01-2023,22938,3997.27,8.71,606,3.9,81,Cycling,Fog,Other,Happy
601,02-01-2023,28836,1772.42,15.66,1191,11.8,64,Cycling,Rain,Home,Stressed
818,02-01-2023,6772,2858.61,13.14,445,5.8,85,Walking,Clear,Park,Tired
812,02-01-2023,14571,2869.1,14.34,735,5.2,129,Cycling,Fog,Gym,Happy
646,02-01-2023,20808,2092.33,4.74,1438,9.7,99,Cycling,Rain,Office,Happy
900,02-01-2023,24870,2999.04,14.69,459,2.3,122,Cycling,Rain,Office,Tired
420,02-01-2023,6465,1978.3,9.08,1213,2.9,77,Walking,Fog,Office,Happy
194,02-01-2023,63,1782.73,13.29,62,6.8,104,Cycling,Clear,Home,Neutral
910,02-01-2023,900,3661.92,8.96,441,11.8,169,None,Rain,Office,Stressed
723,02-01-2023,16557,2100.5,3.1,155,2,160,Swimming,Fog,Office,Tired
251,02-01-2023,29240,3337.93,9,240,3.1,134,Yoga,Fog,Park,Neutral
747,02-01-2023,26883,3483.7,1.1,141,1.9,110,Running,Snow,Office,Neutral
952,02-01-2023,19634,1810.46,7.59,916,3.3,115,Walking,Clear,Office,Tired
157,02-01-2023,24097,2154.8,3.98,1375,11.3,84,Cycling,Clear,Gym,Neutral
547,02-01-2023,24521,3193.62,5.01,388,4.5,179,Cycling,Snow,Home,Tired
712,02-01-2023,15952,3689.03,12.26,1125,9.2,150,Walking,Snow,Office,Tired
467,02-01-2023,1814,2603.86,8.79,1161,1.3,71,Gym Workout,Fog,Gym,Neutral
558,02-01-2023,1789,1613.14,2.64,813,5.9,91,Swimming,Fog,Home,Neutral
419,02-01-2023,1162,2714.65,0.83,558,2.2,143,Yoga,Rain,Gym,Neutral
430,02-01-2023,27404,2337.01,9.63,690,3.4,117,Cycling,Snow,Home,Tired
99,02-01-2023,5822,2603.38,13,958,4.7,96,Swimming,Snow,Gym,Neutral
47,02-01-2023,19943,2475.98,14.08,827,1.4,92,Yoga,Fog,Gym,Happy
902,02-01-2023,17706,3516.92,16.21,1138,1.4,114,Yoga,Clear,Gym,Neutral
346,02-01-2023,23919,2540.25,6.12,1164,5.6,175,Walking,Rain,Gym,Stressed
177,02-01-2023,27676,3416.85,8.54,806,0.5,146,Swimming,Rain,Home,Tired
539,02-01-2023,28330,1636.21,0.89,583,4.2,104,Walking,Snow,Office,Happy
493,02-01-2023,17680,3454.96,4.15,223,11.3,119,Walking,Rain,Home,Neutral
573,02-01-2023,27325,3120.28,17.72,1078,9.7,150,None,Snow,Office,Stressed
310,02-01-2023,28790,3776.91,5.44,77,8.6,161,Cycling,Fog,Home,Neutral
169,02-01-2023,24041,1933.73,8.72,459,8.6,174,Swimming,Snow,Gym,Tired
323,02-01-2023,10307,1762.02,0.21,135,8.9,61,Cycling,Snow,Office,Neutral
75,02-01-2023,18327,3369.45,3.89,411,7,70,None,Fog,Gym,Tired
935,02-01-2023,1796,2255.9,13.04,437,9.9,97,Cycling,Clear,Office,Neutral
479,02-01-2023,25634,1546.32,4.75,491,10.2,63,Yoga,Clear,Home,Stressed
767,02-01-2023,4701,3123.87,4.16,960,11.1,60,Walking,Snow,Park,Tired
848,02-01-2023,1644,1821.44,11.37,1198,5.6,178,Yoga,Snow,Park,Stressed
369,02-01-2023,26324,3979.1,16.81,893,2.3,71,Walking,Snow,Other,Tired
53,02-01-2023,6476,2837.6,10.46,620,8.8,60,Walking,Clear,Other,Stressed
784,02-01-2023,2269,2475.3,5.83,1295,3.5,76,Gym Workout,Clear,Office,Neutral
882,02-01-2023,28844,3569.57,12.22,292,1.8,154,Walking,Rain,Park,Stressed
881,02-01-2023,775,2006.2,6.3,826,3.9,109,Running,Rain,Home,Stressed
23,02-01-2023,5875,2024.77,2.09,34,6.3,173,Swimming,Snow,Gym,Stressed
506,02-01-2023,16996,3042.72,9.29,343,0.7,122,None,Rain,Office,Tired
349,02-01-2023,10165,1952.17,10.59,614,10.4,147,Swimming,Fog,Home,Stressed
919,02-01-2023,13240,2902.19,10.9,657,0.4,121,Running,Snow,Office,Stressed
725,02-01-2023,28477,3464.49,5.66,704,10.2,134,Running,Rain,Gym,Happy
313,02-01-2023,27239,1750.94,18.6,290,1.3,151,Running,Snow,Gym,Tired
677,02-01-2023,24043,2497.56,15.14,38,0.7,109,None,Snow,Home,Tired
584,02-01-2023,16321,3970.36,15.43,220,1.3,160,Cycling,Snow,Office,Stressed
708,02-01-2023,8900,2926.97,3.18,435,10.8,178,None,Snow,Office,Stressed
258,02-01-2023,12087,2374.07,5.46,908,0.6,118,Running,Clear,Office,Happy
